Collection,Brand,Macro Region|Orig. Req. Deliv. Month/Year,09/2023,10/2023,11/2023,12/2023,01/2024,02/2024,03/2024,04/2024,05/2024,06/2024,07/2024,08/2024,Total,StyleCode,Size,ColorDescription,FrameConstruction,FrameShape,RXAble,Gender,SunOptical,Material1,Material2,USRetailPrice,USWholesalePrice
KS,NIKE SUN,EMEA,26.0,72.0,58.0,18.0,54.0,79.0,82.0,57.0,61.0,78.0,47.0,32.0,664.0,NIKE ADRENALINE 22 D,,,FULL RIM,RECTANGLE,True,MALE,SUN,BIO INJ-G820,BIO INJ-G820,105.0,52.5
KS,NIKE SUN,AMER,75.0,67.0,39.0,19.0,27.0,44.0,43.0,38.0,62.0,87.0,82.0,94.0,677.0,NIKE ADRENALINE 22 D,,,FULL RIM,RECTANGLE,True,MALE,SUN,BIO INJ-G820,BIO INJ-G820,105.0,52.5
KS,NIKE SUN,EMEA,13.0,48.0,36.0,5.0,67.0,49.0,36.0,30.0,28.0,33.0,46.0,25.0,416.0,NIKE ADRENALINE 22 D,,,FULL RIM,RECTANGLE,True,MALE,SUN,BIO INJ-G820,BIO INJ-G820,105.0,52.5
KS,NIKE SUN,AMER,50.0,47.0,59.0,54.0,45.0,35.0,41.0,18.0,23.0,19.0,12.0,21.0,424.0,NIKE ADRENALINE 22 D,,,FULL RIM,RECTANGLE,True,MALE,SUN,BIO INJ-G820,BIO INJ-G820,105.0,52.5
KS,NIKE SUN,EMEA,27.0,57.0,41.0,5.0,59.0,41.0,49.0,38.0,54.0,18.0,37.0,33.0,459.0,NIKE ADRENALINE 22 D,,,FULL RIM,RECTANGLE,True,MALE,SUN,BIO INJ-G820,BIO INJ-G820,105.0,52.5
KS,NIKE SUN,AMER,,,,,,2.0,1.0,,1.0,,,3.0,7.0,NIKE ADRENALINE 22 L,,,FULL RIM,RECTANGLE,True,MALE,SUN,BIO INJ-G820,BIO INJ-G820,105.0,52.5
KS,NIKE SUN,AMER,,,,,,,,,,,,2.0,2.0,NIKE ADRENALINE 22 L,,,FULL RIM,RECTANGLE,True,MALE,SUN,BIO INJ-G820,BIO INJ-G820,105.0,52.5
KS,NIKE SUN,AMER,,,,,,1.0,,,1.0,,,1.0,3.0,NIKE ADRENALINE 22 L,,,FULL RIM,RECTANGLE,True,MALE,SUN,BIO INJ-G820,BIO INJ-G820,105.0,52.5
KS,NIKE SUN,AMER,113.0,126.0,109.0,137.0,143.0,153.0,168.0,160.0,127.0,119.0,185.0,152.0,1692.0,NIKE MODERN METAL DZ,,,FULL RIM,ROUND,True,UNISEX,SUN,METAL,METAL,189.0,94.5
KS,NIKE SUN,EMEA,13.0,16.0,9.0,7.0,19.0,31.0,21.0,8.0,13.0,8.0,3.0,12.0,160.0,NIKE MODERN METAL DZ,,,FULL RIM,ROUND,True,UNISEX,SUN,METAL,METAL,189.0,94.5
KS,NIKE SUN,AMER,82.0,123.0,78.0,125.0,99.0,65.0,95.0,83.0,88.0,120.0,102.0,85.0,1145.0,NIKE MODERN METAL DZ,,,FULL RIM,ROUND,True,UNISEX,SUN,METAL,METAL,189.0,94.5
KS,NIKE SUN,EMEA,12.0,8.0,4.0,6.0,22.0,19.0,18.0,9.0,11.0,5.0,10.0,6.0,130.0,NIKE MODERN METAL DZ,,,FULL RIM,ROUND,True,UNISEX,SUN,METAL,METAL,189.0,94.5
KS,NIKE SUN,AMER,49.0,60.0,53.0,30.0,41.0,42.0,51.0,50.0,62.0,46.0,18.0,26.0,528.0,NIKE MODERN METAL P,,,FULL RIM,ROUND,True,UNISEX,SUN,METAL,METAL,229.0,114.5
KS,NIKE SUN,EMEA,8.0,9.0,5.0,5.0,8.0,15.0,11.0,12.0,18.0,12.0,5.0,7.0,115.0,NIKE MODERN METAL P,,,FULL RIM,ROUND,True,UNISEX,SUN,METAL,METAL,229.0,114.5
KS,NIKE SUN,AMER,8.0,10.0,4.0,2.0,3.0,5.0,16.0,10.0,9.0,14.0,3.0,5.0,89.0,NIKE SHOW X RUSH DZ7,,,SEMI-RIMLESS,WRAP,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,155.0,77.5
KS,NIKE SUN,EMEA,18.0,26.0,35.0,27.0,18.0,22.0,15.0,14.0,18.0,32.0,29.0,26.0,280.0,NIKE SHOW X RUSH DZ7,,,SEMI-RIMLESS,WRAP,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,155.0,77.5
KS,NIKE SUN,AMER,2.0,6.0,2.0,,2.0,6.0,3.0,3.0,4.0,,,2.0,30.0,NIKE SHOW X RUSH DZ7,,,SEMI-RIMLESS,WRAP,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,155.0,77.5
KS,NIKE SUN,EMEA,13.0,34.0,38.0,5.0,29.0,20.0,11.0,8.0,24.0,21.0,21.0,45.0,269.0,NIKE SHOW X RUSH DZ7,,,SEMI-RIMLESS,WRAP,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,155.0,77.5
KS,NIKE SUN,AMER,9.0,10.0,13.0,4.0,2.0,7.0,16.0,79.0,6.0,9.0,7.0,6.0,168.0,NIKE SHOW X RUSH E D,,,SEMI-RIMLESS,WRAP,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,155.0,77.5
KS,NIKE SUN,EMEA,19.0,31.0,35.0,4.0,24.0,25.0,22.0,23.0,25.0,42.0,30.0,33.0,313.0,NIKE SHOW X RUSH E D,,,SEMI-RIMLESS,WRAP,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,155.0,77.5
KS,NIKE SUN,AMER,2.0,2.0,4.0,3.0,1.0,4.0,5.0,3.0,5.0,1.0,2.0,2.0,34.0,NIKE SHOW X RUSH E D,,,SEMI-RIMLESS,WRAP,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,155.0,77.5
KS,NIKE SUN,EMEA,20.0,19.0,11.0,26.0,17.0,9.0,14.0,4.0,14.0,23.0,33.0,32.0,222.0,NIKE SHOW X RUSH E D,,,SEMI-RIMLESS,WRAP,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,155.0,77.5
KS,NIKE SUN,AMER,23.0,4.0,8.0,5.0,3.0,5.0,2.0,6.0,7.0,6.0,5.0,2.0,76.0,NIKE SHOW X RUSH M D,,,SEMI-RIMLESS,WRAP,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,175.0,87.5
KS,NIKE SUN,EMEA,21.0,31.0,28.0,30.0,43.0,24.0,17.0,14.0,21.0,31.0,40.0,31.0,331.0,NIKE SHOW X RUSH M D,,,SEMI-RIMLESS,WRAP,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,175.0,87.5
KS,NIKE SUN,AMER,14.0,15.0,13.0,9.0,7.0,9.0,10.0,7.0,6.0,7.0,4.0,5.0,106.0,NIKE SMASH DZ7382,47,,FULL RIM,SQUARE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,EMEA,22.0,18.0,16.0,8.0,32.0,27.0,48.0,30.0,19.0,26.0,20.0,6.0,272.0,NIKE SMASH DZ7382,47,,FULL RIM,SQUARE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,AMER,7.0,5.0,11.0,4.0,5.0,5.0,9.0,9.0,8.0,11.0,5.0,7.0,86.0,NIKE SMASH DZ7382,47,,FULL RIM,SQUARE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,EMEA,36.0,38.0,43.0,25.0,72.0,96.0,69.0,74.0,48.0,52.0,32.0,19.0,604.0,NIKE SMASH DZ7382,47,,FULL RIM,SQUARE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,AMER,3.0,8.0,7.0,5.0,5.0,2.0,9.0,5.0,5.0,7.0,6.0,5.0,67.0,NIKE SMASH DZ7382,47,,FULL RIM,SQUARE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,EMEA,27.0,18.0,24.0,6.0,32.0,47.0,28.0,35.0,25.0,38.0,29.0,5.0,314.0,NIKE SMASH DZ7382,47,,FULL RIM,SQUARE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,AMER,6.0,12.0,9.0,5.0,2.0,5.0,7.0,1.0,6.0,8.0,6.0,12.0,79.0,NIKE SMASH M DZ7383,,,FULL RIM,SQUARE,True,FEMALE,SUN,ACETATE,ACETATE,169.0,84.5
KS,NIKE SUN,EMEA,39.0,44.0,41.0,20.0,67.0,88.0,70.0,89.0,57.0,42.0,49.0,16.0,622.0,NIKE SMASH M DZ7383,,,FULL RIM,SQUARE,True,FEMALE,SUN,ACETATE,ACETATE,169.0,84.5
KS,NIKE SUN,AMER,1.0,3.0,12.0,13.0,12.0,5.0,21.0,9.0,6.0,13.0,10.0,20.0,125.0,NIKE SMASH M DZ7383,,,FULL RIM,SQUARE,True,FEMALE,SUN,ACETATE,ACETATE,169.0,84.5
KS,NIKE SUN,EMEA,33.0,34.0,33.0,23.0,53.0,65.0,60.0,85.0,58.0,62.0,48.0,12.0,566.0,NIKE SMASH M DZ7383,,,FULL RIM,SQUARE,True,FEMALE,SUN,ACETATE,ACETATE,169.0,84.5
KS,NIKE SUN,AMER,,,,,4.0,13.0,47.0,44.0,24.0,32.0,21.0,15.0,200.0,NIKE FLYFREE SOAR EV,,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KS,NIKE SUN,EMEA,,,,,3.0,42.0,52.0,58.0,34.0,21.0,25.0,12.0,247.0,NIKE FLYFREE SOAR EV,,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KS,NIKE SUN,AMER,,,,,,3.0,19.0,18.0,10.0,7.0,10.0,9.0,76.0,NIKE FLYFREE SOAR EV,,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KS,NIKE SUN,EMEA,,,,,3.0,39.0,59.0,36.0,34.0,60.0,20.0,9.0,260.0,NIKE FLYFREE SOAR EV,,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KS,NIKE SUN,AMER,,,,2.0,4.0,6.0,18.0,17.0,15.0,11.0,9.0,10.0,92.0,NIKE FLYFREE SOAR EV,,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KS,NIKE SUN,EMEA,,,,,1.0,29.0,44.0,29.0,22.0,73.0,12.0,8.0,218.0,NIKE FLYFREE SOAR EV,,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KS,NIKE SUN,AMER,,,,,1.0,1.0,12.0,6.0,5.0,3.0,1.0,4.0,33.0,NIKE FLYFREE SOAR EV,,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KS,NIKE SUN,EMEA,,,,,2.0,13.0,14.0,11.0,5.0,9.0,2.0,2.0,58.0,NIKE FLYFREE SOAR EV,,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KS,NIKE SUN,AMER,,,,,2.0,,27.0,23.0,16.0,17.0,17.0,12.0,114.0,NIKE FLYFREE SOAR E,,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KS,NIKE SUN,EMEA,,,,,3.0,31.0,34.0,35.0,24.0,18.0,16.0,7.0,168.0,NIKE FLYFREE SOAR E,,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KS,NIKE SUN,AMER,,,,3.0,30.0,21.0,17.0,18.0,32.0,25.0,30.0,17.0,193.0,NIKE WINDTRACK RUN E,,,FULL RIM,WRAP,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KS,NIKE SUN,EMEA,,,,,13.0,39.0,20.0,31.0,54.0,18.0,13.0,30.0,218.0,NIKE WINDTRACK RUN E,,,FULL RIM,WRAP,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KS,NIKE SUN,AMER,,,,,17.0,16.0,12.0,11.0,6.0,19.0,8.0,9.0,98.0,NIKE WINDTRACK RUN E,,,FULL RIM,WRAP,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KS,NIKE SUN,EMEA,,,,,7.0,20.0,21.0,17.0,7.0,8.0,20.0,4.0,104.0,NIKE WINDTRACK RUN E,,,FULL RIM,WRAP,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KS,NIKE SUN,AMER,,,,,20.0,9.0,17.0,26.0,10.0,12.0,10.0,9.0,113.0,NIKE WINDTRACK RUN E,,,FULL RIM,WRAP,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KS,NIKE SUN,EMEA,,,,,5.0,9.0,3.0,11.0,40.0,,20.0,22.0,110.0,NIKE WINDTRACK RUN E,,,FULL RIM,WRAP,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KS,NIKE SUN,AMER,,,,,21.0,9.0,25.0,30.0,21.0,9.0,10.0,5.0,130.0,NIKE WINDTRACK RUN E,,,FULL RIM,WRAP,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KS,NIKE SUN,EMEA,,,,,15.0,20.0,28.0,20.0,32.0,12.0,18.0,11.0,156.0,NIKE WINDTRACK RUN E,,,FULL RIM,WRAP,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KS,NIKE SUN,AMER,,,,21.0,130.0,85.0,97.0,80.0,58.0,66.0,53.0,40.0,630.0,NIKE ACE DRIVER EV24,,,FULL RIM,AVIATOR,True,MALE,SUN,METAL,METAL,199.0,99.5
KS,NIKE SUN,EMEA,,,,1.0,3.0,7.0,25.0,18.0,43.0,4.0,9.0,19.0,129.0,NIKE ACE DRIVER EV24,,,FULL RIM,AVIATOR,True,MALE,SUN,METAL,METAL,199.0,99.5
KS,NIKE SUN,AMER,,,,11.0,58.0,63.0,38.0,27.0,49.0,31.0,22.0,19.0,318.0,NIKE ACE DRIVER EV24,,,FULL RIM,AVIATOR,True,MALE,SUN,METAL,METAL,199.0,99.5
KS,NIKE SUN,EMEA,,,,1.0,1.0,6.0,2.0,4.0,5.0,2.0,1.0,,22.0,NIKE ACE DRIVER EV24,,,FULL RIM,AVIATOR,True,MALE,SUN,METAL,METAL,199.0,99.5
KS,NIKE SUN,AMER,,,,7.0,41.0,32.0,20.0,13.0,19.0,16.0,23.0,17.0,188.0,NIKE ACE DRIVER P EV,,,FULL RIM,AVIATOR,True,MALE,SUN,METAL,METAL,239.0,119.5
KS,NIKE SUN,EMEA,,,,,4.0,13.0,11.0,10.0,28.0,6.0,10.0,10.0,92.0,NIKE ACE DRIVER P EV,,,FULL RIM,AVIATOR,True,MALE,SUN,METAL,METAL,239.0,119.5
KS,NIKE SUN,AMER,,,,4.0,30.0,37.0,30.0,22.0,25.0,21.0,11.0,19.0,199.0,NIKE LIVEFREE CLASSI,,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,149.0,74.5
KS,NIKE SUN,EMEA,,,,2.0,30.0,57.0,77.0,57.0,111.0,59.0,51.0,27.0,471.0,NIKE LIVEFREE CLASSI,,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,149.0,74.5
KS,NIKE SUN,AMER,,,,5.0,87.0,76.0,67.0,93.0,62.0,62.0,41.0,65.0,558.0,NIKE LIVEFREE CLASSI,,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,149.0,74.5
KS,NIKE SUN,EMEA,,,,4.0,46.0,85.0,81.0,83.0,116.0,74.0,59.0,14.0,562.0,NIKE LIVEFREE CLASSI,,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,149.0,74.5
KS,NIKE SUN,AMER,,,3.0,17.0,139.0,133.0,131.0,141.0,127.0,105.0,78.0,81.0,955.0,NIKE LIVEFREE CLASSI,,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,149.0,74.5
KS,NIKE SUN,EMEA,,,,,19.0,60.0,51.0,69.0,73.0,47.0,30.0,19.0,368.0,NIKE LIVEFREE CLASSI,,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,149.0,74.5
KS,NIKE SUN,AMER,,,,1.0,30.0,28.0,31.0,37.0,31.0,20.0,9.0,16.0,203.0,NIKE LIVEFREE CLASSI,,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,149.0,74.5
KS,NIKE SUN,EMEA,,,,1.0,22.0,48.0,54.0,48.0,87.0,35.0,31.0,22.0,348.0,NIKE LIVEFREE CLASSI,,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,149.0,74.5
KS,NIKE SUN,AMER,,,,1.0,32.0,18.0,19.0,25.0,15.0,24.0,7.0,20.0,161.0,NIKE LIVEFREE ICONIC,,,FULL RIM,ROUND,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,149.0,74.5
KS,NIKE SUN,EMEA,,,,1.0,11.0,22.0,31.0,25.0,31.0,21.0,9.0,8.0,159.0,NIKE LIVEFREE ICONIC,,,FULL RIM,ROUND,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,149.0,74.5
KS,NIKE SUN,AMER,,,,,31.0,26.0,35.0,20.0,29.0,27.0,16.0,26.0,210.0,NIKE LIVEFREE ICONIC,,,FULL RIM,ROUND,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,149.0,74.5
KS,NIKE SUN,EMEA,,,,1.0,27.0,6.0,7.0,13.0,60.0,16.0,17.0,21.0,168.0,NIKE LIVEFREE ICONIC,,,FULL RIM,ROUND,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,149.0,74.5
KS,NIKE SUN,AMER,,,,25.0,122.0,149.0,126.0,44.0,109.0,71.0,102.0,96.0,844.0,NIKE LIVEFREE ICONIC,,,FULL RIM,ROUND,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,149.0,74.5
KS,NIKE SUN,EMEA,,,,,37.0,114.0,103.0,86.0,55.0,50.0,53.0,38.0,536.0,NIKE LIVEFREE ICONIC,,,FULL RIM,ROUND,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,149.0,74.5
KS,NIKE SUN,AMER,,,,8.0,59.0,79.0,58.0,93.0,57.0,32.0,31.0,43.0,460.0,NIKE LIVEFREE ICONIC,,,FULL RIM,ROUND,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,149.0,74.5
KS,NIKE SUN,EMEA,,,,2.0,21.0,42.0,48.0,36.0,27.0,63.0,31.0,12.0,282.0,NIKE LIVEFREE ICONIC,,,FULL RIM,ROUND,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,149.0,74.5
KS,NIKE SUN,AMER,,,,,2.0,16.0,108.0,52.0,54.0,67.0,88.0,50.0,437.0,NIKE CRESCENT I EV24,,,FULL RIM,ROUND,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,EMEA,,,,,,29.0,46.0,40.0,38.0,10.0,11.0,7.0,181.0,NIKE CRESCENT I EV24,,,FULL RIM,ROUND,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,AMER,,,,,1.0,2.0,80.0,96.0,32.0,48.0,37.0,50.0,346.0,NIKE CRESCENT I EV24,,,FULL RIM,ROUND,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,EMEA,,,,,,13.0,39.0,25.0,18.0,7.0,6.0,7.0,115.0,NIKE CRESCENT I EV24,,,FULL RIM,ROUND,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,AMER,,,,,,2.0,90.0,138.0,41.0,24.0,13.0,25.0,333.0,NIKE CRESCENT I EV24,,,FULL RIM,ROUND,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,EMEA,,,,,,3.0,9.0,11.0,18.0,1.0,,3.0,45.0,NIKE CRESCENT I EV24,,,FULL RIM,ROUND,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,AMER,,,,,,1.0,14.0,21.0,27.0,19.0,9.0,4.0,95.0,NIKE CRESCENT I EV24,,,FULL RIM,ROUND,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,EMEA,,,,,,1.0,7.0,7.0,1.0,,,1.0,17.0,NIKE CRESCENT I EV24,,,FULL RIM,ROUND,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,AMER,,,,,,1.0,78.0,47.0,30.0,37.0,18.0,41.0,252.0,NIKE CRESCENT II EV2,,,FULL RIM,SQUARE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,EMEA,,,,,,6.0,32.0,18.0,9.0,6.0,5.0,4.0,80.0,NIKE CRESCENT II EV2,,,FULL RIM,SQUARE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,AMER,,,,,1.0,7.0,82.0,54.0,51.0,53.0,53.0,69.0,370.0,NIKE CRESCENT II EV2,,,FULL RIM,SQUARE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,EMEA,,,,,,1.0,3.0,5.0,4.0,,,,13.0,NIKE CRESCENT II EV2,,,FULL RIM,SQUARE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,AMER,,,,,,,61.0,34.0,26.0,35.0,20.0,21.0,197.0,NIKE CRESCENT II EV2,,,FULL RIM,SQUARE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,EMEA,,,,,,5.0,12.0,7.0,2.0,1.0,,2.0,29.0,NIKE CRESCENT II EV2,,,FULL RIM,SQUARE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,AMER,,,,,,3.0,44.0,45.0,36.0,36.0,39.0,20.0,223.0,NIKE CRESCENT II EV2,,,FULL RIM,SQUARE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,EMEA,,,,,,2.0,1.0,2.0,2.0,,,7.0,14.0,NIKE CRESCENT II EV2,,,FULL RIM,SQUARE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,AMER,,,,,,3.0,17.0,37.0,20.0,16.0,9.0,10.0,112.0,NIKE CRESCENT III EV,,,FULL RIM,CAT EYE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,EMEA,,,,,,26.0,44.0,40.0,61.0,14.0,5.0,5.0,195.0,NIKE CRESCENT III EV,,,FULL RIM,CAT EYE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,AMER,,,,,,5.0,23.0,31.0,35.0,41.0,6.0,10.0,151.0,NIKE CRESCENT III EV,,,FULL RIM,CAT EYE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,EMEA,,,,,,7.0,8.0,11.0,39.0,3.0,2.0,1.0,71.0,NIKE CRESCENT III EV,,,FULL RIM,CAT EYE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,AMER,,,,,,3.0,64.0,37.0,20.0,15.0,25.0,21.0,185.0,NIKE CRESCENT III EV,,,FULL RIM,CAT EYE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,EMEA,,,,,,6.0,18.0,10.0,40.0,7.0,6.0,7.0,94.0,NIKE CRESCENT III EV,,,FULL RIM,CAT EYE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,AMER,,,,,,3.0,12.0,13.0,16.0,10.0,7.0,5.0,66.0,NIKE CRESCENT III EV,,,FULL RIM,CAT EYE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,EMEA,,,,,,12.0,20.0,9.0,11.0,2.0,1.0,1.0,56.0,NIKE CRESCENT III EV,,,FULL RIM,CAT EYE,True,FEMALE,SUN,ACETATE,ACETATE,159.0,79.5
KS,NIKE SUN,AMER,43.0,53.0,41.0,54.0,44.0,23.0,25.0,18.0,84.0,74.0,56.0,54.0,569.0,NIKE LYNK FD1806,57,,FULL RIM,RECTANGLE,True,MALE,SUN,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KS,NIKE SUN,EMEA,22.0,69.0,76.0,17.0,48.0,81.0,38.0,24.0,109.0,51.0,51.0,41.0,627.0,NIKE LYNK FD1806,57,,FULL RIM,RECTANGLE,True,MALE,SUN,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KS,NIKE SUN,AMER,66.0,56.0,48.0,44.0,53.0,68.0,66.0,75.0,45.0,21.0,26.0,48.0,616.0,NIKE LYNK FD1806,57,,FULL RIM,RECTANGLE,True,MALE,SUN,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KS,NIKE SUN,EMEA,17.0,19.0,21.0,7.0,28.0,60.0,33.0,28.0,20.0,17.0,18.0,8.0,276.0,NIKE LYNK FD1806,57,,FULL RIM,RECTANGLE,True,MALE,SUN,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KS,NIKE SUN,AMER,25.0,28.0,28.0,24.0,19.0,21.0,31.0,25.0,33.0,14.0,30.0,17.0,295.0,NIKE LYNK FD1806,57,,FULL RIM,RECTANGLE,True,MALE,SUN,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KS,NIKE SUN,EMEA,23.0,68.0,72.0,15.0,55.0,57.0,61.0,52.0,48.0,45.0,36.0,38.0,570.0,NIKE LYNK FD1806,57,,FULL RIM,RECTANGLE,True,MALE,SUN,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KS,NIKE SUN,AMER,44.0,57.0,51.0,59.0,44.0,61.0,52.0,49.0,52.0,38.0,25.0,44.0,576.0,NIKE LYNK M FD1817,5,,FULL RIM,RECTANGLE,True,MALE,SUN,BIO INJ-G820,BIO INJ-G820,155.0,77.5
KS,NIKE SUN,EMEA,26.0,33.0,43.0,11.0,72.0,70.0,40.0,32.0,30.0,24.0,30.0,19.0,430.0,NIKE LYNK M FD1817,5,,FULL RIM,RECTANGLE,True,MALE,SUN,BIO INJ-G820,BIO INJ-G820,155.0,77.5
KS,NIKE SUN,AMER,17.0,6.0,23.0,10.0,15.0,6.0,7.0,8.0,17.0,15.0,12.0,14.0,150.0,NIKE FIRE P FD1818,5,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KS,NIKE SUN,EMEA,14.0,15.0,7.0,5.0,16.0,38.0,25.0,41.0,23.0,13.0,18.0,13.0,228.0,NIKE FIRE P FD1818,5,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,185.0,92.5
KS,NIKE SUN,AMER,39.0,44.0,21.0,23.0,29.0,18.0,9.0,20.0,49.0,43.0,44.0,40.0,379.0,NIKE FIRE P FD1818,5,,FULL RIM,SQUARE,True,UNISEX,SUN,BIO INJ-G820,BIO INJ-G820,185.0,92.5
